survid,TOTALWGT,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var041,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var059,var060,var061,var062,var063,var064,var069,var301,var302,var305,var310,var311
600734,0.85,10,1,2,2,2,1,1,2,2,3,,,1,1,,,,88,1,1,1,1,30,2,88,1,65,1,3,27,12,1,,3,,7,3,20,2,1,1,1,2,,1,,1,1,,2,3,5,1,2,3,2,2,3,,2,1
600736,0.46,5,1,2,1,2,3,3,3,3,3,3,3,2,,,,,88,1,1,1,2,23,2,88,2,70,1,2,43,12,1,,1,2,7,3,20,2,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,2,1,1,4,2
600737,0.76,10,1,2,5,2,3,4,1,2,2,3,3,2,,,,,5,2,1,1,3,8,2,1,4,55,1,1,1,9,6,4,5,2,7,1,12,1,2,1,2,1,,1,7,1,1,,2,2,4,1,2,3,2,2,3,2,3,2
600739,0.64,10,1,2,3,2,2,3,2,2,3,2,2,2,,,,,10,1,1,2,3,6,1,88,4,33,1,5,1,6,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,2,1,,2
600741,1.18,3,1,2,3,3,2,4,3,3,3,2,2,2,,,,,3,2,2,3,1,3,2,88,1,25,1,3,7,3,6,1,5,1,7,2,8,2,1,1,2,2,,2,1,1,1,,2,1,1,3,1,2,2,2,1,1,5,1
600742,0.48,3,1,2,1,2,2,1,3,3,3,2,2,1,1,,,,3,1,2,2,1,88,,,1,60,1,2,30,12,6,1,1,2,7,3,19,2,1,2,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,1,2,4,2
600744,0.82,5,1,2,1,2,2,1,3,3,3,1,3,2,,,,,4,1,2,2,2,21,2,4,2,34,1,2,6,12,6,2,1,2,7,3,20,2,1,1,2,1,,1,2,1,1,,2,1,1,1,2,3,2,2,1,2,3,2
600743,0.53,4,1,2,2,2,2,2,3,3,3,3,4,1,2,17,,,3,1,2,2,1,25,5,25,2,44,1,5,20,12,6,1,1,2,7,,20,2,1,1,1,1,,1,1,1,1,,2,2,2,1,2,3,1,2,2,2,3,1
600745,2.74,5,1,1,2,1,2,3,1,1,1,1,1,2,,,,,2,1,2,3,1,4,1,88,3,28,2,2,888,3,6,,5,2,6,,3,1,1,1,2,2,2,2,6,2,1,,1,1,1,2,1,2,2,1,3,1,1,2
600746,0.53,4,1,2,2,1,1,1,3,2,3,1,5,2,,,,,4,1,1,1,1,15,2,3,2,43,1,4,15,12,6,1,1,2,7,3,19,2,1,1,2,1,,1,1,1,1,,2,2,2,1,2,3,2,2,1,2,3,2
600747,0.7,5,1,1,1,2,2,2,3,3,3,2,2,2,,,,,1,1,1,1,3,10,1,88,4,53,2,4,15,12,6,1,1,2,7,3,20,2,2,1,2,2,,2,1,1,1,,1,2,3,1,2,3,2,2,2,1,3,2
600748,0.87,5,1,1,1,2,2,2,1,3,1,2,4,1,1,,,,18,1,1,2,2,10,1,88,2,67,2,2,21,12,3,,1,2,7,8,20,1,1,1,2,2,,2,,1,1,,1,3,5,1,2,3,2,1,3,4,3,2
600749,0.82,5,1,2,2,1,2,2,3,3,3,4,4,2,,,,,1,1,1,1,1,2,2,88,4,31,1,3,10,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,2,2,4,2
600750,0.83,7,1,2,2,2,2,4,2,2,2,2,2,1,1,,,,2,1,1,1,2,4,1,88,1,27,1,3,3,3,6,1,1,1,7,2,18,1,1,1,2,2,,2,1,1,1,,2,1,1,3,2,3,2,2,1,2,3,2
600751,0.48,3,1,2,2,2,3,3,2,2,2,3,4,1,1,,,,10,2,2,2,1,30,3,4,4,41,1,2,3,12,6,2,5,2,7,3,14,1,2,1,1,1,,1,2,1,1,,2,2,2,1,2,3,2,2,3,2,,
600752,1.22,7,1,1,3,2,4,4,1,2,2,3,4,1,1,,,,15,1,1,2,1,9,2,1,4,46,2,1,20,12,6,1,2,2,7,1,17,1,2,1,2,1,,1,1,1,1,,1,2,3,1,2,3,2,1,5,3,4,2
600753,0.97,7,1,1,3,2,2,3,3,2,3,2,4,2,,,,,88,1,2,2,2,88,,,1,65,2,2,22,12,6,3,1,2,7,3,4,2,1,2,2,2,,2,,2,1,,1,3,5,1,1,2,2,2,2,1,4,2
600754,1.01,4,1,2,2,3,3,2,1,1,1,2,2,1,1,,,,1,1,1,2,4,88,,,4,43,1,5,4,88,6,,1,1,7,1,10,1,2,2,2,2,,2,6,2,1,,2,2,2,3,1,2,2,2,3,2,2,2
600755,1.55,5,1,2,1,1,3,3,3,3,3,2,2,2,,,,,12,1,2,2,2,20,1,88,2,44,1,3,2,7,6,1,1,1,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,2,3,2,3,2,1,1,2,2,2
600607,0.64,3,1,2,2,1,1,1,3,2,3,2,2,1,2,23,7,12,2,1,1,3,2,15,1,88,2,39,1,2,19,12,6,2,5,2,7,3,20,2,1,1,2,2,,2,2,1,1,,2,1,2,1,2,3,1,1,1,2,4,2
600756,0.53,4,1,2,1,1,2,2,3,3,3,2,2,2,,,,,4,1,1,1,1,15,2,2,3,43,1,5,20,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,2,1,2,3,2,1,2,1,3,2
600757,0.67,7,1,2,2,1,3,2,2,2,2,2,3,1,2,17,12,14,1,1,3,3,1,88,,,4,41,1,2,15,12,6,1,1,2,7,1,16,1,2,2,2,2,,2,1,1,1,,2,2,2,1,2,3,1,1,3,4,2,2
600759,0.46,5,1,2,1,2,3,2,2,3,2,2,2,1,1,,,,5,1,2,2,2,30,3,2,3,68,1,1,34,12,1,,3,2,7,3,14,2,1,1,1,1,,1,,1,1,,2,3,5,1,2,3,2,1,2,2,3,2
600761,0.53,4,1,2,1,2,2,3,2,2,2,2,4,2,,,,,3,1,2,2,1,1,2,88,1,42,1,5,13,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,2,2,2,5,2
600762,0.48,3,1,2,1,1,2,2,3,3,3,2,2,2,,,,,88,1,1,2,1,10,2,2,4,61,1,2,24,12,6,1,2,2,7,2,12,2,2,1,2,1,,1,1,1,1,,2,2,4,1,2,3,2,1,2,1,3,2
600763,0.7,5,1,1,1,2,1,1,2,2,3,1,5,1,2,17,3,5,88,1,1,1,2,15,1,88,4,41,2,1,19,12,6,2,5,2,7,3,20,2,2,1,2,2,,2,2,1,1,,1,2,2,1,2,3,1,1,1,1,3,2
600764,0.53,4,1,2,1,1,2,1,3,3,3,1,2,2,,,,,88,1,1,1,1,12,4,4,4,47,1,3,5,12,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,1,1,2,4,2
600765,0.82,5,1,2,2,2,2,2,3,3,3,2,1,2,,,,,1,2,2,3,1,25,3,8,4,39,1,4,17,12,6,1,1,2,7,1,20,2,2,1,1,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,2,4,2
600766,0.53,4,1,2,2,1,3,4,3,3,3,3,3,2,,,,,88,1,1,1,2,25,2,88,2,60,1,4,40,12,6,,1,2,7,1,11,2,1,1,2,2,,2,6,2,1,,2,2,4,1,2,3,2,1,1,1,3,2
600767,0.37,5,1,2,2,2,3,2,2,2,3,2,2,1,1,,,,10,1,1,1,1,5,1,88,3,47,1,4,13,12,6,1,1,2,7,1,15,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,1,4,2
600768,0.64,3,1,2,1,2,3,3,3,3,3,2,2,1,1,,,,4,1,1,1,2,1,1,88,4,33,1,4,7,12,6,1,1,2,7,1,17,2,2,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,1,1,4,2
600769,0.53,4,1,2,2,1,3,4,3,3,3,1,3,2,,,,,2,1,1,1,1,25,5,20,3,55,1,3,9,12,6,1,1,2,7,2,20,2,1,1,1,1,,1,1,1,1,,2,2,4,1,2,3,2,1,3,1,3,2
600770,0.7,5,1,1,4,3,2,4,3,1,2,1,4,2,,,,,5,2,3,3,1,8,2,88,4,40,2,4,17,12,6,1,1,2,7,1,15,1,2,1,2,2,,2,1,1,1,,1,2,2,1,2,3,2,1,1,1,5,2
600771,0.7,5,1,1,2,1,1,1,3,2,3,2,2,1,1,,,,3,1,1,2,2,20,2,1,3,46,2,3,20,12,6,1,2,2,7,1,20,2,1,1,1,1,,1,1,1,1,,1,2,3,1,2,3,2,1,1,1,4,1
600772,0.93,4,1,2,1,1,1,1,2,1,2,4,5,1,2,4,23,23,15,1,2,2,2,1,1,88,3,26,1,3,26,12,6,1,5,2,7,2,7,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,2,1,2,2,3,5,2
600773,0.64,3,1,2,1,2,1,1,3,2,3,4,4,2,,,,,7,1,2,3,1,26,1,88,2,39,1,4,14,88,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,1,2,5,1
600774,0.64,3,1,2,1,2,2,1,3,3,3,2,2,2,,,,,3,1,2,3,1,24,2,1,2,37,1,4,15,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,1,1,2,3,2
600775,0.48,3,1,2,1,2,1,2,3,3,3,2,2,2,,,,,88,1,2,2,1,8,2,88,4,47,1,2,23,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,2,2,3,2
600776,1.17,6,1,1,2,2,2,2,3,3,2,2,1,2,,,,,1,1,2,2,2,88,,,4,46,2,5,13,12,6,1,1,2,7,1,16,2,2,2,2,2,,2,1,1,1,,1,2,3,1,2,3,2,1,2,2,2,2
600777,0.37,5,1,2,2,2,2,2,3,3,3,2,2,1,2,12,,,1,1,3,2,2,15,2,88,2,54,1,4,17,12,6,1,,2,7,2,16,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,2,2,2,3,2
600778,0.53,4,1,2,1,2,2,2,3,2,2,2,2,1,2,23,,,4,1,1,2,1,10,2,88,1,52,1,4,30,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,1,3,2,3,1
600779,1.63,10,1,1,2,1,3,3,2,3,3,2,2,2,,,,,88,2,2,2,2,12,3,1,3,61,2,3,10,12,6,2,2,2,7,3,20,2,1,1,1,1,,1,2,1,1,,1,2,4,1,2,3,2,1,1,1,4,2
600780,0.39,6,1,2,2,2,1,3,3,3,3,3,4,1,1,,,,5,1,3,2,1,3,1,88,2,30,1,3,9,12,6,1,1,2,7,2,16,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,2,1,4,2
600782,3.42,3,1,1,3,2,2,3,2,2,1,2,3,1,2,17,,,3,1,1,1,1,2,2,88,2,30,2,3,7,12,6,1,1,1,8,1,14,1,1,1,2,2,2,2,1,1,1,,1,1,1,3,2,3,1,2,2,2,3,2
600783,3.42,3,1,1,4,2,1,3,1,3,3,1,1,2,,,,,88,1,1,1,1,15,5,3,3,27,2,3,7,12,6,1,5,1,7,1,9,2,1,1,1,1,1,1,1,1,1,,1,1,1,3,2,3,2,4,2,2,3,2
600784,1.53,5,1,1,2,1,3,3,3,3,3,2,3,2,,,,,2,1,2,1,2,28,3,10,3,32,2,2,3,12,6,1,1,2,7,1,19,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,3,2,1,3,2,2,2
600785,1.38,10,1,1,2,2,3,4,2,2,2,5,4,1,1,,,,15,2,2,3,1,20,2,3,4,29,2,2,5,12,6,1,6,2,7,1,12,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,2,3,2,2,3,2,5,2
600786,1.46,7,1,2,2,2,2,2,3,3,3,2,2,2,,,,,88,2,1,1,3,3,2,2,4,61,1,7,61,12,6,4,1,1,8,8,20,2,2,1,2,1,,1,7,1,1,,2,2,4,3,2,3,2,2,1,1,3,2
600787,0.46,6,1,2,2,2,1,1,2,2,2,2,4,2,,,,,2,1,1,1,2,5,1,88,2,48,1,4,20,12,6,1,1,2,7,3,20,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,3,2,4,1
600789,0.64,3,1,2,3,2,3,4,1,2,2,1,1,1,1,,,,30,1,2,3,2,8,5,2,2,32,1,3,4,2,6,1,5,2,7,2,14,1,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,1,4,3,2
600790,0.28,3,1,2,1,1,2,3,3,3,3,3,4,2,,,,,88,1,2,3,2,20,1,88,4,82,1,1,40,12,1,,2,2,7,3,20,2,2,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,1,2,1,5,2
600791,0.48,3,1,2,2,1,1,2,3,3,3,2,2,2,,,,,88,1,1,1,2,15,2,4,3,47,1,4,25,12,6,,1,2,7,3,20,2,1,1,2,1,,1,6,2,1,,2,2,3,1,2,3,2,2,2,1,3,2
600792,0.53,4,1,2,1,2,3,3,3,2,2,2,2,2,,,,,2,1,1,3,1,88,,,2,53,1,2,49,12,6,1,1,2,7,1,14,2,1,2,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,2,1,1,2
600794,0.69,4,1,2,2,2,2,2,1,1,1,5,5,1,2,4,14,26,30,1,1,3,2,4,2,88,3,38,1,2,16,12,6,1,5,2,7,2,9,1,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,1,2,4,4,5,2
600795,1.36,11,1,2,2,1,3,3,2,2,2,2,5,2,,,,,3,1,2,3,1,2,1,88,1,39,1,3,10,8,6,1,6,2,7,1,5,1,1,1,2,2,,2,1,1,1,,2,1,2,1,1,2,2,1,2,2,3,2
600796,0.46,6,1,2,2,3,2,2,2,2,2,3,4,2,,,,,2,1,1,2,2,2,1,88,3,63,1,3,22,12,1,,1,2,7,1,14,1,1,1,2,2,,2,3,1,1,,2,2,4,1,2,3,2,2,4,2,5,2
600797,1.65,4,1,1,2,2,3,2,3,3,3,2,2,2,,,,,1,2,2,2,2,4,1,88,2,55,2,2,33,12,5,1,1,2,7,1,18,2,1,1,2,2,,2,1,1,1,,1,2,4,1,2,3,2,2,2,1,4,2
600798,1.38,3,1,1,1,2,4,4,2,3,2,1,2,2,,,,,2,1,1,3,3,88,,,4,54,2,1,6,6,6,1,5,2,7,1,11,2,2,2,2,2,,2,1,1,1,,1,2,3,1,2,3,2,1,4,1,2,2
600799,0.53,4,1,2,3,2,2,3,3,3,3,2,2,1,1,,,,88,1,1,1,1,6,2,88,2,54,1,2,27,12,6,1,1,2,7,1,17,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,1,2,4,2
600800,0.48,3,1,2,2,1,3,3,3,3,3,2,2,2,,,,,88,1,1,2,1,20,2,2,3,54,1,2,28,12,6,2,1,2,7,3,18,2,1,1,2,1,,1,2,1,1,,2,2,3,1,2,3,2,1,1,1,4,2
600801,0.69,4,1,2,1,2,2,1,3,3,3,2,2,1,1,,,,1,1,1,2,2,14,1,88,3,30,1,2,6,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,1,2,4,2
600802,0.64,3,1,2,2,2,4,4,2,3,3,3,3,2,,,,,88,1,2,3,2,88,,,4,38,1,2,15,12,6,1,5,2,7,1,16,2,2,2,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,5,1,,2
600804,1.22,7,1,1,2,2,1,2,3,3,3,3,4,2,,,,,88,1,2,2,2,12,2,88,4,52,2,4,20,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,1,2,3,1,2,3,2,2,1,1,5,2
600805,0.39,6,1,2,3,3,3,4,3,2,2,3,3,1,1,,,,2,1,2,2,1,4,2,88,1,34,1,2,13,88,6,1,1,2,7,1,17,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,5,1,4,2
600803,0.49,6,1,2,1,1,2,2,2,2,1,3,3,2,,,,,2,1,3,1,3,4,1,,3,48,1,,13,12,1,,3,2,7,1,7,1,1,1,2,,,,3,1,1,,2,2,3,1,,,2,1,2,1,3,1
600806,1.17,6,1,1,2,2,1,2,3,3,3,3,4,2,,,,,88,1,2,2,3,4,1,88,2,58,2,3,35,12,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,1,,1,2,4,1,2,3,2,2,2,1,5,2
600807,0.53,4,1,2,2,2,3,3,3,3,3,3,2,2,,,,,88,1,1,2,2,4,1,88,4,59,1,2,21,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,1,1,3,2
600808,0.54,3,1,2,1,2,3,2,2,2,2,2,2,2,,,,,3,2,2,2,1,1,1,88,2,25,1,1,3,11,6,1,5,2,7,1,1,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,1,2,1,1,1,4,2
600809,0.69,4,1,2,2,2,3,3,1,1,2,5,5,1,2,7,12,23,12,1,3,3,1,88,,,1,36,1,4,15,12,2,,1,2,7,2,18,1,1,2,2,2,,2,4,1,1,,2,1,2,1,2,3,1,2,5,4,5,2
600810,0.39,6,1,2,2,2,3,3,2,1,1,2,2,1,1,,,,8,1,2,1,2,7,2,88,3,38,1,4,1,1,6,1,1,2,7,1,19,1,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,4,2,3,2
600812,0.82,5,1,2,2,3,3,4,2,1,2,2,2,2,,,,,2,1,2,1,1,10,2,2,2,33,1,2,888,2,6,1,6,2,7,2,9,1,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,1,2,2,3,2
600813,0.71,4,1,2,2,2,3,2,2,2,2,2,2,2,,,,,2,1,1,2,1,6,2,88,3,47,1,5,25,12,6,,1,2,7,1,12,1,1,1,2,2,,2,6,2,1,,2,2,3,1,1,2,2,1,1,1,4,2
600814,0.26,4,1,2,2,2,1,1,2,2,2,5,5,1,1,,,,15,1,3,1,1,15,1,88,3,27,1,1,20,12,2,,5,2,7,7,1,1,1,1,2,2,,2,4,1,1,,2,1,1,1,1,1,2,1,3,2,5,2
600815,0.53,4,1,2,2,2,3,2,2,2,3,4,4,2,,,,,2,1,2,3,1,4,2,88,3,53,1,4,28,12,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,4,2,4,2
600816,1.65,4,1,1,3,2,3,3,3,3,3,2,3,2,,,,,88,1,1,2,2,25,4,4,4,52,2,3,7,7,5,1,1,2,7,1,19,2,2,1,1,1,,1,1,1,1,,1,2,3,1,2,3,2,2,2,2,2,1
600817,0.37,5,1,2,1,2,2,2,3,2,3,2,2,2,,,,,88,1,1,1,1,88,,,2,54,1,2,24,11,6,1,1,2,7,1,20,2,1,2,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,1,1,3,2
600819,1.07,7,1,2,2,2,3,4,1,2,1,2,3,1,2,7,23,7,10,2,2,2,2,10,1,88,2,23,1,5,1,12,6,1,5,2,7,2,3,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,1,1,1,2,5,5,2
600821,1,6,1,1,2,2,1,4,3,3,3,1,2,1,2,25,,,10,1,2,1,3,4,1,1,1,28,2,2,5,12,6,1,1,2,7,2,15,2,1,1,2,1,1,1,1,1,1,,1,1,1,1,2,3,1,2,1,2,5,2
600822,0.91,3,1,2,4,3,2,3,3,3,3,4,4,2,,,,,88,1,2,2,1,88,,,4,44,1,4,44,12,6,1,1,1,7,2,16,2,2,2,2,2,,2,1,1,1,,2,2,2,3,2,3,2,3,4,1,4,2
600823,0.46,6,1,2,1,2,3,3,3,3,3,2,3,2,,,,,88,1,1,3,3,30,3,88,2,57,1,3,40,12,6,1,6,2,7,2,20,2,1,1,1,2,,1,1,1,1,,2,2,4,1,2,3,2,2,1,1,2,2
600825,0.62,6,1,2,3,3,3,3,3,3,3,5,5,2,,,,,2,1,2,2,2,88,,,1,58,1,5,58,12,2,,1,2,3,2,16,2,1,2,2,2,,2,4,1,1,,2,2,4,5,2,3,2,2,5,1,5,1
600826,0.82,5,1,2,2,2,2,3,3,3,3,3,3,2,,,,,2,1,2,2,1,10,2,4,3,36,1,2,12,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,1,4,2
600827,1.81,3,1,1,4,2,4,4,1,1,1,4,4,1,2,4,7,,5,1,3,3,2,30,5,29,2,33,2,2,2,12,6,1,5,2,7,1,8,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,3,1,2,5,4,3,2
600829,9.1,9,1,1,1,2,3,2,2,3,3,4,4,1,2,17,4,14,4,2,2,2,3,5,3,1,3,36,2,3,11,12,6,1,1,2,7,3,20,2,1,1,2,1,1,1,1,1,1,,1,1,2,1,2,3,1,1,2,2,4,2
600830,1.13,10,1,1,3,2,2,2,2,2,2,2,3,2,,,,,5,1,,2,2,22,3,2,3,27,2,3,3,12,6,1,5,2,7,2,6,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,1,2,2,3,2
600831,0.7,7,1,1,3,2,2,2,2,3,3,2,4,1,2,12,11,,6,1,2,2,1,24,2,2,3,34,2,1,6,12,3,,6,2,7,1,9,2,1,1,1,1,1,1,5,1,1,,1,1,1,1,2,3,1,2,1,2,4,2
600832,0.37,5,1,2,2,1,1,3,3,3,3,1,2,2,,,,,88,1,1,1,1,25,1,88,4,59,1,3,9,12,6,1,1,2,7,8,20,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,1,2,2,1
600835,0.53,4,1,2,1,2,3,1,3,2,2,2,3,1,1,,,,3,1,3,2,1,4,1,88,1,45,1,2,6,12,6,4,2,2,7,1,14,2,1,1,2,2,,2,7,1,1,,2,2,3,1,2,3,2,1,2,1,5,1
600836,0.28,3,1,2,2,3,2,3,2,2,3,4,4,1,1,,,,10,1,1,1,1,3,1,88,2,69,1,1,20,12,1,,2,2,7,3,10,2,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,2,1,2,5,2
600837,0.14,4,1,2,2,2,2,3,3,2,3,3,4,1,2,17,17,,3,1,2,3,3,30,1,88,1,87,1,2,8,12,1,,2,2,9,8,3,2,1,1,2,2,,2,,1,1,,2,3,5,6,1,2,1,2,2,2,4,2
600838,0.75,4,1,2,2,2,3,3,2,2,3,3,2,2,,,,,1,1,1,1,1,1,1,88,2,55,1,2,23,12,6,1,1,1,7,2,16,2,1,1,2,2,,2,1,1,1,,2,2,4,3,2,3,2,2,2,2,,2
600839,0.46,6,1,2,2,2,3,3,3,3,3,2,4,1,1,,,,88,1,1,2,1,20,2,2,3,44,1,4,11,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,2,1,2,3,2,1,1,2,4,1
600820,0.69,4,1,2,1,2,1,1,2,3,3,2,2,1,1,,,,15,1,2,3,1,8,2,88,1,34,1,3,15,12,6,1,1,2,7,1,18,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,2,2,4,2
600840,0.53,4,1,2,2,1,2,1,3,3,2,2,3,1,2,17,,,19,1,1,1,3,15,1,88,4,62,1,2,42,12,6,1,1,2,7,1,19,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,1,2,1,3,3,2
600841,0.53,4,1,2,3,2,2,3,1,2,2,4,4,1,2,12,25,23,5,1,2,1,1,2,2,88,3,47,1,4,26,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,2,,1,5,1
600843,0.64,10,1,2,2,2,2,3,1,1,1,3,5,1,2,23,4,12,5,1,1,3,2,8,3,2,1,39,1,4,12,12,6,1,1,2,7,1,17,1,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,1,2,3,4,5,2
600844,0.48,3,1,2,2,2,2,2,3,3,3,3,3,2,,,,,88,1,3,1,2,1,1,88,3,57,1,2,32,11,6,1,1,2,7,3,20,2,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,1,3,2
600847,1.65,4,1,1,2,2,2,2,3,3,3,1,3,1,1,,,,2,1,1,1,3,4,3,88,1,47,2,3,2,12,6,1,1,2,7,1,18,2,1,1,2,2,,2,1,1,1,,1,2,3,1,2,3,2,2,1,1,3,2
600851,0.63,3,1,2,2,1,2,2,3,3,3,1,5,1,1,,,,2,1,1,1,3,88,,,4,37,1,4,14,12,6,1,2,2,7,1,6,2,2,2,2,2,,2,1,1,1,,2,1,2,1,1,2,2,2,2,2,4,1
600852,1,6,1,1,4,3,4,4,2,2,2,4,4,2,,,,,5,1,2,2,1,3,1,88,2,32,2,2,2,12,6,1,1,2,7,1,9,1,1,1,2,2,2,2,1,1,1,,1,1,1,1,2,3,2,2,3,1,2,2
600853,0.54,4,1,2,2,1,1,2,2,2,2,2,2,1,2,7,7,3,5,1,2,1,1,8,2,88,1,52,1,,24,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,3,1,,,1,1,4,2,4,2
600842,0.69,4,1,2,2,2,2,2,2,3,3,3,3,2,,,,,88,1,1,1,1,1,1,88,2,37,1,3,15,12,6,1,1,2,7,1,16,2,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,1,1,4,2
600855,1.53,5,1,1,1,1,3,3,3,3,3,4,3,2,,,,,9,1,1,3,2,2,1,1,2,34,2,2,7,12,6,1,1,2,7,1,11,2,1,1,2,1,1,1,1,1,1,,1,1,1,1,2,3,2,1,1,2,4,2
600856,0.81,5,1,2,3,3,3,3,2,1,1,2,3,1,1,,,,28,2,2,3,1,8,1,88,1,50,1,2,888,3,6,1,1,2,5,1,13,1,1,1,2,2,,2,1,1,1,,2,2,3,4,2,3,2,3,4,4,5,2
600857,0.82,5,1,2,1,3,2,3,2,3,3,3,4,1,2,27,4,18,88,2,2,3,1,1,1,1,1,27,1,2,2,12,6,1,5,2,7,1,8,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,1,1,2,2,5,2
600858,0.69,4,1,2,1,2,2,2,3,3,3,2,2,1,1,,,,5,1,1,1,1,28,3,8,3,34,1,3,11,12,6,1,1,2,7,2,14,2,1,1,1,1,,1,1,1,1,,2,1,1,1,2,3,2,1,1,2,3,2
600859,1.75,6,1,2,2,2,3,3,1,2,2,4,3,2,,,,,88,1,2,1,3,1,3,88,4,46,1,5,4,12,6,1,1,1,8,1,9,1,2,1,2,2,,2,1,1,1,,2,2,3,3,1,2,2,2,2,2,4,2
600860,0.69,4,1,2,2,3,3,3,2,1,1,2,2,1,1,,,,5,1,1,3,1,9,2,1,4,24,3,3,1,12,6,1,5,2,7,1,9,1,2,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,1,2,3,2
600861,0.48,3,1,2,1,2,3,2,3,3,3,3,3,2,,,,,5,1,2,3,1,30,3,2,1,62,1,2,32,12,6,1,1,2,7,1,15,2,1,1,1,1,,1,1,1,1,,2,2,4,1,2,3,2,2,1,2,,2
600863,0.57,6,1,2,2,2,3,3,2,3,2,3,3,1,1,,,,10,1,2,2,3,2,2,88,1,30,1,4,8,8,2,,1,2,,2,14,2,1,1,2,2,,2,4,1,1,,2,1,1,,2,3,2,2,3,2,4,1
600864,0.46,6,1,2,3,2,2,2,2,2,2,4,4,1,1,,,,6,1,2,1,3,88,,,3,45,1,5,12,12,6,1,1,2,7,2,17,1,1,2,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,2,5,1
600865,0.69,4,1,2,1,2,1,1,3,3,3,2,2,1,1,,,,5,1,1,3,2,10,2,1,4,36,1,3,6,12,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,2,4,2
